participant,id,response,time,group,condition,adjectivestring,filler_acceptability,item_type,scenario,adj_target,adj_secondary,adj_secondary_type,order,stimulus_size,stimulus_price,confidence_on_semantic
21,sj_expensive_ch_1,false,,1,unimodal,,,semantic,couch,expensive,,,,43,360,
21,sj_expensive_ch_2,true,,1,unimodal,,,semantic,couch,expensive,,,,79,965,
21,sj_expensive_ch_3,false,,1,unimodal,,,semantic,couch,expensive,,,,63,290,
21,sj_expensive_ch_4,false,,1,unimodal,,,semantic,couch,expensive,,,,114,600,
21,sj_expensive_ch_5,false,,1,unimodal,,,semantic,couch,expensive,,,,87,580,
21,sj_expensive_ch_6,false,,1,unimodal,,,semantic,couch,expensive,,,,102,700,
21,sj_expensive_ch_7,false,,1,unimodal,,,semantic,couch,expensive,,,,75,480,
21,sj_expensive_ch_8,true,,1,unimodal,,,semantic,couch,expensive,,,,95,1175,
21,sj_expensive_ch_9,false,,1,unimodal,,,semantic,couch,expensive,,,,83,800,
21,sj_expensive_ch_10,false,,1,unimodal,,,semantic,couch,expensive,,,,71,540,
21,sj_expensive_ch_11,false,,1,unimodal,,,semantic,couch,expensive,,,,67,350,
21,sj_expensive_ch_12,false,,1,unimodal,,,semantic,couch,expensive,,,,83,580,
21,sj_expensive_ch_13,false,,1,unimodal,,,semantic,couch,expensive,,,,55,200,
21,sj_expensive_ch_14,false,,1,unimodal,,,semantic,couch,expensive,,,,79,675,
23,sj_big_tv_1,false,,2,unimodal,,,semantic,tv,big,,,,22,990,
23,sj_big_tv_2,true,,2,unimodal,,,semantic,tv,big,,,,84,275,
23,sj_big_tv_4,false,,2,unimodal,,,semantic,tv,big,,,,34,800,
23,sj_big_tv_10,true,,2,unimodal,,,semantic,tv,big,,,,60,1000,
23,sj_big_tv_11,true,,2,unimodal,,,semantic,tv,big,,,,65,1050,
23,sj_big_tv_12,true,,2,unimodal,,,semantic,tv,big,,,,72,340,
23,sj_big_tv_15,false,,2,unimodal,,,semantic,tv,big,,,,40,650,
23,sj_big_tv_16,true,,2,unimodal,,,semantic,tv,big,,,,44,885,
23,sj_big_tv_17,false,,2,unimodal,,,semantic,tv,big,,,,48,4400,
23,sj_big_tv_18,true,,2,unimodal,,,semantic,tv,big,,,,50,595,
23,sj_big_tv_19,true,,2,unimodal,,,semantic,tv,big,,,,52,1990,
23,sj_big_tv_20,true,,2,unimodal,,,semantic,tv,big,,,,55,1750,
23,sj_big_tv_21,false,,2,unimodal,,,semantic,tv,big,,,,58,1695,
23,sj_big_tv_22,false,,2,unimodal,,,semantic,tv,big,,,,32,130,
23,sj_expensive_tv_1,true,,2,unimodal,,,semantic,tv,expensive,,,,22,990,
23,sj_expensive_tv_2,false,,2,unimodal,,,semantic,tv,expensive,,,,84,275,
23,sj_expensive_tv_4,true,,2,unimodal,,,semantic,tv,expensive,,,,34,800,
23,sj_expensive_tv_10,true,,2,unimodal,,,semantic,tv,expensive,,,,60,1000,
23,sj_expensive_tv_11,true,,2,unimodal,,,semantic,tv,expensive,,,,65,1050,
23,sj_expensive_tv_12,false,,2,unimodal,,,semantic,tv,expensive,,,,72,340,
23,sj_expensive_tv_15,false,,2,unimodal,,,semantic,tv,expensive,,,,40,650,
23,sj_expensive_tv_16,true,,2,unimodal,,,semantic,tv,expensive,,,,44,885,
23,sj_expensive_tv_17,true,,2,unimodal,,,semantic,tv,expensive,,,,48,4400,
23,sj_expensive_tv_18,false,,2,unimodal,,,semantic,tv,expensive,,,,50,595,
23,sj_expensive_tv_19,true,,2,unimodal,,,semantic,tv,expensive,,,,52,1990,
23,sj_expensive_tv_20,true,,2,unimodal,,,semantic,tv,expensive,,,,55,1750,
23,sj_expensive_tv_21,true,,2,unimodal,,,semantic,tv,expensive,,,,58,1695,
23,sj_expensive_tv_22,false,,2,unimodal,,,semantic,tv,expensive,,,,32,130,
23,sj_long_ch_1,false,,2,bimodal,,,semantic,couch,long,,,,43,360,
23,sj_long_ch_3,false,,2,bimodal,,,semantic,couch,long,,,,63,290,
23,sj_long_ch_4,true,,2,bimodal,,,semantic,couch,long,,,,114,600,
23,sj_long_ch_6,true,,2,bimodal,,,semantic,couch,long,,,,102,700,
23,sj_long_ch_8,true,,2,bimodal,,,semantic,couch,long,,,,95,1175,
23,sj_long_ch_13,false,,2,bimodal,,,semantic,couch,long,,,,55,200,
23,sj_long_ch_16,true,,2,bimodal,,,semantic,couch,long,,,,110,575,
23,sj_long_ch_17,false,,2,bimodal,,,semantic,couch,long,,,,59,900,
23,sj_long_ch_18,false,,2,bimodal,,,semantic,couch,long,,,,47,345,
23,sj_long_ch_19,false,,2,bimodal,,,semantic,couch,long,,,,59,780,
23,sj_long_ch_20,true,,2,bimodal,,,semantic,couch,long,,,,106,665,
23,sj_long_ch_21,true,,2,bimodal,,,semantic,couch,long,,,,102,1050,
23,sj_long_ch_22,false,,2,bimodal,,,semantic,couch,long,,,,55,350,
23,sj_long_ch_23,true,,2,bimodal,,,semantic,couch,long,,,,106,485,
23,sj_expensive_ch_1,false,,2,bimodal,,,semantic,couch,expensive,,,,43,360,
23,sj_expensive_ch_3,false,,2,bimodal,,,semantic,couch,expensive,,,,63,290,
23,sj_expensive_ch_4,false,,2,bimodal,,,semantic,couch,expensive,,,,114,600,
23,sj_expensive_ch_6,true,,2,bimodal,,,semantic,couch,expensive,,,,102,700,
23,sj_expensive_ch_8,true,,2,bimodal,,,semantic,couch,expensive,,,,95,1175,
23,sj_expensive_ch_13,false,,2,bimodal,,,semantic,couch,expensive,,,,55,200,
23,sj_expensive_ch_16,false,,2,bimodal,,,semantic,couch,expensive,,,,110,575,
23,sj_expensive_ch_17,true,,2,bimodal,,,semantic,couch,expensive,,,,59,900,
23,sj_expensive_ch_18,false,,2,bimodal,,,semantic,couch,expensive,,,,47,345,
23,sj_expensive_ch_19,true,,2,bimodal,,,semantic,couch,expensive,,,,59,780,
23,sj_expensive_ch_20,true,,2,bimodal,,,semantic,couch,expensive,,,,106,665,
23,sj_expensive_ch_21,true,,2,bimodal,,,semantic,couch,expensive,,,,102,1050,
23,sj_expensive_ch_22,false,,2,bimodal,,,semantic,couch,expensive,,,,55,350,
23,sj_expensive_ch_23,false,,2,bimodal,,,semantic,couch,expensive,,,,106,485,
24,sj_big_tv_1,false,,1,bimodal,,,semantic,tv,big,,,,22,990,
24,sj_big_tv_2,true,,1,bimodal,,,semantic,tv,big,,,,84,275,
24,sj_big_tv_3,true,,1,bimodal,,,semantic,tv,big,,,,70,885,
24,sj_big_tv_4,false,,1,bimodal,,,semantic,tv,big,,,,34,800,
24,sj_big_tv_5,false,,1,bimodal,,,semantic,tv,big,,,,30,650,
24,sj_big_tv_6,false,,1,bimodal,,,semantic,tv,big,,,,32,1750,
24,sj_big_tv_7,false,,1,bimodal,,,semantic,tv,big,,,,34,4400,
24,sj_big_tv_8,false,,1,bimodal,,,semantic,tv,big,,,,38,595,
24,sj_big_tv_9,false,,1,bimodal,,,semantic,tv,big,,,,42,130,
24,sj_big_tv_12,true,,1,bimodal,,,semantic,tv,big,,,,72,340,
24,sj_big_tv_13,true,,1,bimodal,,,semantic,tv,big,,,,75,1990,
24,sj_big_tv_14,true,,1,bimodal,,,semantic,tv,big,,,,78,1695,
24,sj_big_tv_23,true,,1,bimodal,,,semantic,tv,big,,,,72,1000,
24,sj_big_tv_24,true,,1,bimodal,,,semantic,tv,big,,,,75,1050,
24,sj_expensive_tv_1,false,,1,bimodal,,,semantic,tv,expensive,,,,22,990,
24,sj_expensive_tv_2,false,,1,bimodal,,,semantic,tv,expensive,,,,84,275,
24,sj_expensive_tv_3,false,,1,bimodal,,,semantic,tv,expensive,,,,70,885,
24,sj_expensive_tv_4,false,,1,bimodal,,,semantic,tv,expensive,,,,34,800,
24,sj_expensive_tv_5,false,,1,bimodal,,,semantic,tv,expensive,,,,30,650,
24,sj_expensive_tv_6,true,,1,bimodal,,,semantic,tv,expensive,,,,32,1750,
24,sj_expensive_tv_7,true,,1,bimodal,,,semantic,tv,expensive,,,,34,4400,
24,sj_expensive_tv_8,false,,1,bimodal,,,semantic,tv,expensive,,,,38,595,
24,sj_expensive_tv_9,false,,1,bimodal,,,semantic,tv,expensive,,,,42,130,
24,sj_expensive_tv_12,false,,1,bimodal,,,semantic,tv,expensive,,,,72,340,
24,sj_expensive_tv_13,true,,1,bimodal,,,semantic,tv,expensive,,,,75,1990,
24,sj_expensive_tv_14,true,,1,bimodal,,,semantic,tv,expensive,,,,78,1695,
24,sj_expensive_tv_23,false,,1,bimodal,,,semantic,tv,expensive,,,,72,1000,
24,sj_expensive_tv_24,false,,1,bimodal,,,semantic,tv,expensive,,,,75,1050,
24,sj_long_ch_1,false,,1,unimodal,,,semantic,couch,long,,,,43,360,
24,sj_long_ch_2,false,,1,unimodal,,,semantic,couch,long,,,,79,965,
24,sj_long_ch_3,false,,1,unimodal,,,semantic,couch,long,,,,63,290,
24,sj_long_ch_4,true,,1,unimodal,,,semantic,couch,long,,,,114,600,
24,sj_long_ch_5,false,,1,unimodal,,,semantic,couch,long,,,,87,580,
24,sj_long_ch_6,false,,1,unimodal,,,semantic,couch,long,,,,102,700,
24,sj_long_ch_7,false,,1,unimodal,,,semantic,couch,long,,,,75,480,
24,sj_long_ch_8,false,,1,unimodal,,,semantic,couch,long,,,,95,1175,
24,sj_long_ch_9,false,,1,unimodal,,,semantic,couch,long,,,,83,800,
24,sj_long_ch_10,false,,1,unimodal,,,semantic,couch,long,,,,71,540,
24,sj_long_ch_11,false,,1,unimodal,,,semantic,couch,long,,,,67,350,
24,sj_long_ch_12,false,,1,unimodal,,,semantic,couch,long,,,,83,580,
24,sj_long_ch_13,false,,1,unimodal,,,semantic,couch,long,,,,55,200,
24,sj_long_ch_14,false,,1,unimodal,,,semantic,couch,long,,,,79,675,
24,sj_expensive_ch_1,false,,1,unimodal,,,semantic,couch,expensive,,,,43,360,
24,sj_expensive_ch_2,false,,1,unimodal,,,semantic,couch,expensive,,,,79,965,
24,sj_expensive_ch_3,false,,1,unimodal,,,semantic,couch,expensive,,,,63,290,
24,sj_expensive_ch_4,false,,1,unimodal,,,semantic,couch,expensive,,,,114,600,
24,sj_expensive_ch_5,false,,1,unimodal,,,semantic,couch,expensive,,,,87,580,
24,sj_expensive_ch_6,false,,1,unimodal,,,semantic,couch,expensive,,,,102,700,
24,sj_expensive_ch_7,false,,1,unimodal,,,semantic,couch,expensive,,,,75,480,
24,sj_expensive_ch_8,true,,1,unimodal,,,semantic,couch,expensive,,,,95,1175,
24,sj_expensive_ch_9,false,,1,unimodal,,,semantic,couch,expensive,,,,83,800,
24,sj_expensive_ch_10,false,,1,unimodal,,,semantic,couch,expensive,,,,71,540,
24,sj_expensive_ch_11,false,,1,unimodal,,,semantic,couch,expensive,,,,67,350,
24,sj_expensive_ch_12,false,,1,unimodal,,,semantic,couch,expensive,,,,83,580,
24,sj_expensive_ch_13,false,,1,unimodal,,,semantic,couch,expensive,,,,55,200,
24,sj_expensive_ch_14,false,,1,unimodal,,,semantic,couch,expensive,,,,79,675,
26,sj_big_tv_1,false,,1,bimodal,,,semantic,tv,big,,,,22,990,
26,sj_big_tv_2,true,,1,bimodal,,,semantic,tv,big,,,,84,275,
26,sj_big_tv_3,true,,1,bimodal,,,semantic,tv,big,,,,70,885,
26,sj_big_tv_4,false,,1,bimodal,,,semantic,tv,big,,,,34,800,
26,sj_big_tv_5,false,,1,bimodal,,,semantic,tv,big,,,,30,650,
26,sj_big_tv_6,false,,1,bimodal,,,semantic,tv,big,,,,32,1750,
26,sj_big_tv_7,false,,1,bimodal,,,semantic,tv,big,,,,34,4400,
26,sj_big_tv_8,false,,1,bimodal,,,semantic,tv,big,,,,38,595,
26,sj_big_tv_9,false,,1,bimodal,,,semantic,tv,big,,,,42,130,
26,sj_big_tv_12,true,,1,bimodal,,,semantic,tv,big,,,,72,340,
26,sj_big_tv_13,true,,1,bimodal,,,semantic,tv,big,,,,75,1990,
26,sj_big_tv_14,true,,1,bimodal,,,semantic,tv,big,,,,78,1695,
26,sj_big_tv_23,true,,1,bimodal,,,semantic,tv,big,,,,72,1000,
26,sj_big_tv_24,true,,1,bimodal,,,semantic,tv,big,,,,75,1050,
26,sj_expensive_tv_1,false,,1,bimodal,,,semantic,tv,expensive,,,,22,990,
26,sj_expensive_tv_2,false,,1,bimodal,,,semantic,tv,expensive,,,,84,275,
26,sj_expensive_tv_3,false,,1,bimodal,,,semantic,tv,expensive,,,,70,885,
26,sj_expensive_tv_4,false,,1,bimodal,,,semantic,tv,expensive,,,,34,800,
26,sj_expensive_tv_5,false,,1,bimodal,,,semantic,tv,expensive,,,,30,650,
26,sj_expensive_tv_6,true,,1,bimodal,,,semantic,tv,expensive,,,,32,1750,
26,sj_expensive_tv_7,false,,1,bimodal,,,semantic,tv,expensive,,,,34,4400,
26,sj_expensive_tv_8,false,,1,bimodal,,,semantic,tv,expensive,,,,38,595,
26,sj_expensive_tv_9,false,,1,bimodal,,,semantic,tv,expensive,,,,42,130,
26,sj_expensive_tv_12,false,,1,bimodal,,,semantic,tv,expensive,,,,72,340,
26,sj_expensive_tv_13,true,,1,bimodal,,,semantic,tv,expensive,,,,75,1990,
26,sj_expensive_tv_14,true,,1,bimodal,,,semantic,tv,expensive,,,,78,1695,
26,sj_expensive_tv_23,true,,1,bimodal,,,semantic,tv,expensive,,,,72,1000,
26,sj_expensive_tv_24,true,,1,bimodal,,,semantic,tv,expensive,,,,75,1050,
26,sj_long_ch_1,false,,1,unimodal,,,semantic,couch,long,,,,43,360,
26,sj_long_ch_2,true,,1,unimodal,,,semantic,couch,long,,,,79,965,
26,sj_long_ch_3,false,,1,unimodal,,,semantic,couch,long,,,,63,290,
26,sj_long_ch_4,true,,1,unimodal,,,semantic,couch,long,,,,114,600,
26,sj_long_ch_5,true,,1,unimodal,,,semantic,couch,long,,,,87,580,
26,sj_long_ch_6,true,,1,unimodal,,,semantic,couch,long,,,,102,700,
26,sj_long_ch_7,true,,1,unimodal,,,semantic,couch,long,,,,75,480,
26,sj_long_ch_8,true,,1,unimodal,,,semantic,couch,long,,,,95,1175,
26,sj_long_ch_9,true,,1,unimodal,,,semantic,couch,long,,,,83,800,
26,sj_long_ch_10,false,,1,unimodal,,,semantic,couch,long,,,,71,540,
26,sj_long_ch_11,false,,1,unimodal,,,semantic,couch,long,,,,67,350,
26,sj_long_ch_12,true,,1,unimodal,,,semantic,couch,long,,,,83,580,
26,sj_long_ch_13,false,,1,unimodal,,,semantic,couch,long,,,,55,200,
26,sj_long_ch_14,true,,1,unimodal,,,semantic,couch,long,,,,79,675,
26,sj_expensive_ch_1,false,,1,unimodal,,,semantic,couch,expensive,,,,43,360,
26,sj_expensive_ch_2,true,,1,unimodal,,,semantic,couch,expensive,,,,79,965,
26,sj_expensive_ch_3,false,,1,unimodal,,,semantic,couch,expensive,,,,63,290,
26,sj_expensive_ch_4,false,,1,unimodal,,,semantic,couch,expensive,,,,114,600,
26,sj_expensive_ch_5,false,,1,unimodal,,,semantic,couch,expensive,,,,87,580,
26,sj_expensive_ch_6,false,,1,unimodal,,,semantic,couch,expensive,,,,102,700,
26,sj_expensive_ch_7,false,,1,unimodal,,,semantic,couch,expensive,,,,75,480,
26,sj_expensive_ch_8,true,,1,unimodal,,,semantic,couch,expensive,,,,95,1175,
26,sj_expensive_ch_9,true,,1,unimodal,,,semantic,couch,expensive,,,,83,800,
26,sj_expensive_ch_10,false,,1,unimodal,,,semantic,couch,expensive,,,,71,540,
26,sj_expensive_ch_11,false,,1,unimodal,,,semantic,couch,expensive,,,,67,350,
26,sj_expensive_ch_12,false,,1,unimodal,,,semantic,couch,expensive,,,,83,580,
26,sj_expensive_ch_13,false,,1,unimodal,,,semantic,couch,expensive,,,,55,200,
26,sj_expensive_ch_14,false,,1,unimodal,,,semantic,couch,expensive,,,,79,675,
27,sj_big_tv_1,false,,2,unimodal,,,semantic,tv,big,,,,22,990,
27,sj_big_tv_2,true,,2,unimodal,,,semantic,tv,big,,,,84,275,
27,sj_big_tv_4,false,,2,unimodal,,,semantic,tv,big,,,,34,800,
27,sj_big_tv_10,true,,2,unimodal,,,semantic,tv,big,,,,60,1000,
27,sj_big_tv_11,true,,2,unimodal,,,semantic,tv,big,,,,65,1050,
27,sj_big_tv_12,true,,2,unimodal,,,semantic,tv,big,,,,72,340,
27,sj_big_tv_15,false,,2,unimodal,,,semantic,tv,big,,,,40,650,
27,sj_big_tv_16,false,,2,unimodal,,,semantic,tv,big,,,,44,885,
27,sj_big_tv_17,false,,2,unimodal,,,semantic,tv,big,,,,48,4400,
27,sj_big_tv_18,false,,2,unimodal,,,semantic,tv,big,,,,50,595,
27,sj_big_tv_19,false,,2,unimodal,,,semantic,tv,big,,,,52,1990,
27,sj_big_tv_20,true,,2,unimodal,,,semantic,tv,big,,,,55,1750,
27,sj_big_tv_21,true,,2,unimodal,,,semantic,tv,big,,,,58,1695,
27,sj_big_tv_22,false,,2,unimodal,,,semantic,tv,big,,,,32,130,
27,sj_expensive_tv_1,false,,2,unimodal,,,semantic,tv,expensive,,,,22,990,
27,sj_expensive_tv_2,false,,2,unimodal,,,semantic,tv,expensive,,,,84,275,
27,sj_expensive_tv_4,false,,2,unimodal,,,semantic,tv,expensive,,,,34,800,
27,sj_expensive_tv_10,false,,2,unimodal,,,semantic,tv,expensive,,,,60,1000,
27,sj_expensive_tv_11,false,,2,unimodal,,,semantic,tv,expensive,,,,65,1050,
27,sj_expensive_tv_12,false,,2,unimodal,,,semantic,tv,expensive,,,,72,340,
27,sj_expensive_tv_15,false,,2,unimodal,,,semantic,tv,expensive,,,,40,650,
27,sj_expensive_tv_16,false,,2,unimodal,,,semantic,tv,expensive,,,,44,885,
27,sj_expensive_tv_17,true,,2,unimodal,,,semantic,tv,expensive,,,,48,4400,
27,sj_expensive_tv_18,false,,2,unimodal,,,semantic,tv,expensive,,,,50,595,
27,sj_expensive_tv_19,true,,2,unimodal,,,semantic,tv,expensive,,,,52,1990,
27,sj_expensive_tv_20,false,,2,unimodal,,,semantic,tv,expensive,,,,55,1750,
27,sj_expensive_tv_21,true,,2,unimodal,,,semantic,tv,expensive,,,,58,1695,
27,sj_expensive_tv_22,false,,2,unimodal,,,semantic,tv,expensive,,,,32,130,
27,sj_long_ch_1,false,,2,bimodal,,,semantic,couch,long,,,,43,360,
27,sj_long_ch_3,false,,2,bimodal,,,semantic,couch,long,,,,63,290,
27,sj_long_ch_4,true,,2,bimodal,,,semantic,couch,long,,,,114,600,
27,sj_long_ch_6,true,,2,bimodal,,,semantic,couch,long,,,,102,700,
27,sj_long_ch_8,false,,2,bimodal,,,semantic,couch,long,,,,95,1175,
27,sj_long_ch_13,false,,2,bimodal,,,semantic,couch,long,,,,55,200,
27,sj_long_ch_16,true,,2,bimodal,,,semantic,couch,long,,,,110,575,
27,sj_long_ch_17,false,,2,bimodal,,,semantic,couch,long,,,,59,900,
27,sj_long_ch_18,false,,2,bimodal,,,semantic,couch,long,,,,47,345,
27,sj_long_ch_19,false,,2,bimodal,,,semantic,couch,long,,,,59,780,
27,sj_long_ch_20,true,,2,bimodal,,,semantic,couch,long,,,,106,665,
27,sj_long_ch_21,true,,2,bimodal,,,semantic,couch,long,,,,102,1050,
27,sj_long_ch_22,false,,2,bimodal,,,semantic,couch,long,,,,55,350,
27,sj_long_ch_23,true,,2,bimodal,,,semantic,couch,long,,,,106,485,
27,sj_expensive_ch_1,false,,2,bimodal,,,semantic,couch,expensive,,,,43,360,
27,sj_expensive_ch_3,false,,2,bimodal,,,semantic,couch,expensive,,,,63,290,
27,sj_expensive_ch_4,false,,2,bimodal,,,semantic,couch,expensive,,,,114,600,
27,sj_expensive_ch_6,false,,2,bimodal,,,semantic,couch,expensive,,,,102,700,
27,sj_expensive_ch_8,true,,2,bimodal,,,semantic,couch,expensive,,,,95,1175,
27,sj_expensive_ch_13,false,,2,bimodal,,,semantic,couch,expensive,,,,55,200,
27,sj_expensive_ch_16,false,,2,bimodal,,,semantic,couch,expensive,,,,110,575,
27,sj_expensive_ch_17,true,,2,bimodal,,,semantic,couch,expensive,,,,59,900,
27,sj_expensive_ch_18,false,,2,bimodal,,,semantic,couch,expensive,,,,47,345,
27,sj_expensive_ch_19,false,,2,bimodal,,,semantic,couch,expensive,,,,59,780,
27,sj_expensive_ch_20,false,,2,bimodal,,,semantic,couch,expensive,,,,106,665,
27,sj_expensive_ch_21,true,,2,bimodal,,,semantic,couch,expensive,,,,102,1050,
27,sj_expensive_ch_22,false,,2,bimodal,,,semantic,couch,expensive,,,,55,350,
27,sj_expensive_ch_23,false,,2,bimodal,,,semantic,couch,expensive,,,,106,485,
28,sj_big_tv_1,false,,1,bimodal,,,semantic,tv,big,,,,22,990,
28,sj_big_tv_2,true,,1,bimodal,,,semantic,tv,big,,,,84,275,
28,sj_big_tv_3,true,,1,bimodal,,,semantic,tv,big,,,,70,885,
28,sj_big_tv_4,false,,1,bimodal,,,semantic,tv,big,,,,34,800,
28,sj_big_tv_5,false,,1,bimodal,,,semantic,tv,big,,,,30,650,
28,sj_big_tv_6,false,,1,bimodal,,,semantic,tv,big,,,,32,1750,
28,sj_big_tv_7,false,,1,bimodal,,,semantic,tv,big,,,,34,4400,
28,sj_big_tv_8,false,,1,bimodal,,,semantic,tv,big,,,,38,595,
28,sj_big_tv_9,false,,1,bimodal,,,semantic,tv,big,,,,42,130,
28,sj_big_tv_12,true,,1,bimodal,,,semantic,tv,big,,,,72,340,
28,sj_big_tv_13,true,,1,bimodal,,,semantic,tv,big,,,,75,1990,
28,sj_big_tv_14,true,,1,bimodal,,,semantic,tv,big,,,,78,1695,
28,sj_big_tv_23,true,,1,bimodal,,,semantic,tv,big,,,,72,1000,
28,sj_big_tv_24,true,,1,bimodal,,,semantic,tv,big,,,,75,1050,
28,sj_expensive_tv_1,false,,1,bimodal,,,semantic,tv,expensive,,,,22,990,
28,sj_expensive_tv_2,false,,1,bimodal,,,semantic,tv,expensive,,,,84,275,
28,sj_expensive_tv_3,false,,1,bimodal,,,semantic,tv,expensive,,,,70,885,
28,sj_expensive_tv_4,false,,1,bimodal,,,semantic,tv,expensive,,,,34,800,
28,sj_expensive_tv_5,false,,1,bimodal,,,semantic,tv,expensive,,,,30,650,
28,sj_expensive_tv_6,true,,1,bimodal,,,semantic,tv,expensive,,,,32,1750,
28,sj_expensive_tv_7,true,,1,bimodal,,,semantic,tv,expensive,,,,34,4400,
28,sj_expensive_tv_8,false,,1,bimodal,,,semantic,tv,expensive,,,,38,595,
28,sj_expensive_tv_9,false,,1,bimodal,,,semantic,tv,expensive,,,,42,130,
28,sj_expensive_tv_12,false,,1,bimodal,,,semantic,tv,expensive,,,,72,340,
28,sj_expensive_tv_13,true,,1,bimodal,,,semantic,tv,expensive,,,,75,1990,
28,sj_expensive_tv_14,true,,1,bimodal,,,semantic,tv,expensive,,,,78,1695,
28,sj_expensive_tv_23,true,,1,bimodal,,,semantic,tv,expensive,,,,72,1000,
28,sj_expensive_tv_24,true,,1,bimodal,,,semantic,tv,expensive,,,,75,1050,
28,sj_long_ch_1,false,,1,unimodal,,,semantic,couch,long,,,,43,360,
28,sj_long_ch_2,false,,1,unimodal,,,semantic,couch,long,,,,79,965,
28,sj_long_ch_3,false,,1,unimodal,,,semantic,couch,long,,,,63,290,
28,sj_long_ch_4,true,,1,unimodal,,,semantic,couch,long,,,,114,600,
28,sj_long_ch_5,true,,1,unimodal,,,semantic,couch,long,,,,87,580,
28,sj_long_ch_6,true,,1,unimodal,,,semantic,couch,long,,,,102,700,
28,sj_long_ch_7,false,,1,unimodal,,,semantic,couch,long,,,,75,480,
28,sj_long_ch_8,true,,1,unimodal,,,semantic,couch,long,,,,95,1175,
28,sj_long_ch_9,true,,1,unimodal,,,semantic,couch,long,,,,83,800,
28,sj_long_ch_10,false,,1,unimodal,,,semantic,couch,long,,,,71,540,
28,sj_long_ch_11,false,,1,unimodal,,,semantic,couch,long,,,,67,350,
28,sj_long_ch_12,true,,1,unimodal,,,semantic,couch,long,,,,83,580,
28,sj_long_ch_13,false,,1,unimodal,,,semantic,couch,long,,,,55,200,
28,sj_long_ch_14,false,,1,unimodal,,,semantic,couch,long,,,,79,675,
28,sj_expensive_ch_1,false,,1,unimodal,,,semantic,couch,expensive,,,,43,360,
28,sj_expensive_ch_2,true,,1,unimodal,,,semantic,couch,expensive,,,,79,965,
28,sj_expensive_ch_3,false,,1,unimodal,,,semantic,couch,expensive,,,,63,290,
28,sj_expensive_ch_4,false,,1,unimodal,,,semantic,couch,expensive,,,,114,600,
28,sj_expensive_ch_5,false,,1,unimodal,,,semantic,couch,expensive,,,,87,580,
28,sj_expensive_ch_6,true,,1,unimodal,,,semantic,couch,expensive,,,,102,700,
28,sj_expensive_ch_7,false,,1,unimodal,,,semantic,couch,expensive,,,,75,480,
28,sj_expensive_ch_8,true,,1,unimodal,,,semantic,couch,expensive,,,,95,1175,
28,sj_expensive_ch_9,true,,1,unimodal,,,semantic,couch,expensive,,,,83,800,
28,sj_expensive_ch_10,false,,1,unimodal,,,semantic,couch,expensive,,,,71,540,
28,sj_expensive_ch_11,false,,1,unimodal,,,semantic,couch,expensive,,,,67,350,
28,sj_expensive_ch_12,false,,1,unimodal,,,semantic,couch,expensive,,,,83,580,
28,sj_expensive_ch_13,false,,1,unimodal,,,semantic,couch,expensive,,,,55,200,
28,sj_expensive_ch_14,true,,1,unimodal,,,semantic,couch,expensive,,,,79,675,
29,sj_big_tv_1,false,,2,unimodal,,,semantic,tv,big,,,,22,990,
29,sj_big_tv_2,true,,2,unimodal,,,semantic,tv,big,,,,84,275,
29,sj_big_tv_4,false,,2,unimodal,,,semantic,tv,big,,,,34,800,
29,sj_big_tv_10,false,,2,unimodal,,,semantic,tv,big,,,,60,1000,
29,sj_big_tv_11,true,,2,unimodal,,,semantic,tv,big,,,,65,1050,
29,sj_big_tv_12,true,,2,unimodal,,,semantic,tv,big,,,,72,340,
29,sj_big_tv_15,false,,2,unimodal,,,semantic,tv,big,,,,40,650,
29,sj_big_tv_16,false,,2,unimodal,,,semantic,tv,big,,,,44,885,
29,sj_big_tv_17,false,,2,unimodal,,,semantic,tv,big,,,,48,4400,
29,sj_big_tv_18,false,,2,unimodal,,,semantic,tv,big,,,,50,595,
29,sj_big_tv_19,false,,2,unimodal,,,semantic,tv,big,,,,52,1990,
29,sj_big_tv_20,false,,2,unimodal,,,semantic,tv,big,,,,55,1750,
29,sj_big_tv_21,false,,2,unimodal,,,semantic,tv,big,,,,58,1695,
29,sj_big_tv_22,false,,2,unimodal,,,semantic,tv,big,,,,32,130,
29,sj_expensive_tv_1,false,,2,unimodal,,,semantic,tv,expensive,,,,22,990,
29,sj_expensive_tv_2,false,,2,unimodal,,,semantic,tv,expensive,,,,84,275,
29,sj_expensive_tv_4,false,,2,unimodal,,,semantic,tv,expensive,,,,34,800,
29,sj_expensive_tv_10,false,,2,unimodal,,,semantic,tv,expensive,,,,60,1000,
29,sj_expensive_tv_11,false,,2,unimodal,,,semantic,tv,expensive,,,,65,1050,
29,sj_expensive_tv_12,false,,2,unimodal,,,semantic,tv,expensive,,,,72,340,
29,sj_expensive_tv_15,false,,2,unimodal,,,semantic,tv,expensive,,,,40,650,
29,sj_expensive_tv_16,false,,2,unimodal,,,semantic,tv,expensive,,,,44,885,
29,sj_expensive_tv_17,true,,2,unimodal,,,semantic,tv,expensive,,,,48,4400,
29,sj_expensive_tv_18,false,,2,unimodal,,,semantic,tv,expensive,,,,50,595,
29,sj_expensive_tv_19,true,,2,unimodal,,,semantic,tv,expensive,,,,52,1990,
29,sj_expensive_tv_20,true,,2,unimodal,,,semantic,tv,expensive,,,,55,1750,
29,sj_expensive_tv_21,true,,2,unimodal,,,semantic,tv,expensive,,,,58,1695,
